organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
,10.1101/2025.02.26.640260,BIORXIV_2025.02.26.640260,"Zhong, Q.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Synergistic neuroprotective and cognitive-enhancing effects of Walnut Peptide and Theanine in human brain organoid and mouse stress models,,0
,10.1101/2025.02.27.640561,BIORXIV_2025.02.27.640561,"Wilson, S. B.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Generation of multi-lineage kidney assembloids with integration between nephrons and a single exiting collecting duct,,0
,10.1101/2025.02.27.640060,BIORXIV_2025.02.27.640060,"Sarami, I.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Parallel multiOMIC analysis reveals glutamine deprivation enhances directed differentiation of renal organoids,,0
,10.1101/2025.03.02.641081,BIORXIV_2025.03.02.641081,"Roos, M. J.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Modeling Organoid Population Electrophysiology Dynamics,,0
,10.1101/2025.02.28.640914,BIORXIV_2025.02.28.640914,"Li, T. L.",2025,bioRxiv,,,cc_by_nd,1,1,,,biorxiv preprint ingest,,mTORC1 activation drives astrocyte reactivity in cortical tubers and brain organoid models of TSC,,0
,10.1101/2025.03.04.640785,BIORXIV_2025.03.04.640785,"Slater, E.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Human Milk Oligosaccharides Modulate Inflammatory Responses and Lipid Metabolism in a Human Intestinal Organoid Model,,0
,10.1101/2025.03.06.641285,BIORXIV_2025.03.06.641285,"Mercadante, M.",2025,bioRxiv,,,cc_by_nc,1,0,,,biorxiv preprint ingest,,A patient-derived ovarian cancer organoid platform to study susceptibility to natural killer cells,,0
,10.1101/2025.03.04.640656,BIORXIV_2025.03.04.640656,"Bohrer, L. R.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Production of clinical grade patient iPSC-derived 3D retinal organoids containing transplantable photoreceptor cells,,0
,10.1101/2025.03.12.642843,BIORXIV_2025.03.12.642843,"Karampelias, C.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Benchmarking porcine pancreatic ductal organoids for drug screening applications,,0
,10.1101/2025.03.13.642794,BIORXIV_2025.03.13.642794,"Castiglione, H.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,A robust and comprehensive quality control of cerebral cortical organoids: methodology and validation,,0
,10.1101/2025.03.10.642373,BIORXIV_2025.03.10.642373,"Reichenbach, J.",2025,bioRxiv,,,cc_by_nd,1,0,,,biorxiv preprint ingest,,Organoid-based modeling of platinum resistance identifies KRT17 as both a response mediator and biomarker for targeted therapy in ovarian cancer,,0
,10.1101/2025.03.10.642422,BIORXIV_2025.03.10.642422,"Phuong, D. J.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Gene combinations driving transformation of tubal epithelial organoids and differential sensitivity to high-grade serous ovarian carcinoma drugs,,0
,10.1101/2025.03.12.640685,BIORXIV_2025.03.12.640685,"Nicholson, H.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Development and Characterization of Chicken Lung Organoids for Future In Vitro Modeling of Avian Influenza Virus-Host Cell Interaction,,0
,10.1101/2025.03.15.643474,BIORXIV_2025.03.15.643474,"Balayo, T.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,N2B27 media formulations influence gastruloid development,,0
,10.1101/2025.03.13.642537,BIORXIV_2025.03.13.642537,"Ye, K.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Longitudinal analysis of retinal cell state transitions in RB1-deficient retinal organoids reveals the nascent cone precursors are the earliest cell-origin of human retinoblastoma,,0
,10.1101/2025.03.18.643854,BIORXIV_2025.03.18.643854,"Marchand, M. F.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Extracellular matrix deposition controls early differentiation patterns in human cardiac gastruloids,,0
,10.1101/2025.03.20.644281,BIORXIV_2025.03.20.644281,"Wälzlein, J.-H.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Human airway organoids as a versatile model to study BSL-4 virus replication and pathogenesis,,0
,10.1101/2025.03.20.644368,BIORXIV_2025.03.20.644368,"Azbukina, N.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Multi-omic human neural organoid cell atlas of the posterior brain,,0
,10.1101/2025.03.21.644434,BIORXIV_2025.03.21.644434,"Duncan, R. K.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Retinoic acid signaling guides the efficiency of inner ear organoid-genesis and governs sensory-nonsensory fate specification,,0
,10.1101/2025.03.21.644499,BIORXIV_2025.03.21.644499,"Hathazi, D.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,Mitochondrial DNA heteroplasmy drives cortical neuronal disturbances in human organoids harbouring the common m.3243A>G mutation,,0
,10.1101/2025.03.20.644422,BIORXIV_2025.03.20.644422,"McNerney, C.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,DIO3 coordinates photoreceptor development timing and fate stability in human retinal organoids,,0
,10.1101/2025.03.24.644896,BIORXIV_2025.03.24.644896,"Pavlinek, A.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Electrophysiological development and functional plasticity in dissociated human cerebral organoids across multiple cell lines,,0
,10.1101/2025.03.22.644563,BIORXIV_2025.03.22.644563,"Arino, S.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Patient-derived liver biopsy organoids enable precision alcohol-associated liver disease modeling,,0
,10.1101/2025.03.24.644794,BIORXIV_2025.03.24.644794,"Ruider, I.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Accelerated maturation of branched organoids confined in collagen droplets,,0
,10.1101/2025.03.28.645886,BIORXIV_2025.03.28.645886,"Smertina, E.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Inhibition of interferon signalling improves rabbit calicivirus replication in biliary organoid cultures,,0
,10.1101/2025.03.26.645494,BIORXIV_2025.03.26.645494,"Anlas, K.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,Axial patterning of gastruloids via diverse cell type compositions,,0
,10.1101/2025.04.01.646642,BIORXIV_2025.04.01.646642,"Meyer, K.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Altered Protein Phosphorylation in a Novel Midbrain Organoid Model for Bipolar Disorder,,0
,10.1101/2025.03.29.645830,BIORXIV_2025.03.29.645830,"Abbed, R. J.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,3D Printed Molds for Organ-on-a-Chip and Fluidics: PDMS-Based Rapid and Accessible Prototyping,,0
,10.1101/2025.03.31.646441,BIORXIV_2025.03.31.646441,"Xiao, Y.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Human blood vessel organoids recapitulate key mechanisms of transition from vasculopathy to fibrosis in systemic sclerosis,,0
,10.1101/2025.04.02.646749,BIORXIV_2025.04.02.646749,"Drozdowski, O. M.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Fully three-dimensional force inference in intestinal organoids reveals ratchet-like bud stabilization,,0
,10.1101/2025.04.09.648007,BIORXIV_2025.04.09.648007,"Silver, S. E.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Hypoimmunogenic hPSC-derived cardiac organoids for immune evasion and heart repair,,0
,10.1101/2025.04.08.647634,BIORXIV_2025.04.08.647634,"Mojica-Perez, S.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Cryopreservation of Human Cortical Organoids Using Vitrification.,,0
,10.1101/2025.04.08.647814,BIORXIV_2025.04.08.647814,"Wang, A.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Dissecting organoid-bacteria interaction highlights decreased contractile force as a key factor for heart infection,,0
,10.1101/2025.04.10.648170,BIORXIV_2025.04.10.648170,"Kaden, T.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,A plug-and-play transepithelial/transendothelial electric resistance (TEER)-upgraded organ-on-chip system to measure barrier dynamics in real-time,,0
,10.1101/2025.04.14.648790,BIORXIV_2025.04.14.648790,"Brunetti, L.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,FGF overactivation underlies reduced neurogenesis in cerebellar organoid models of neurodevelopmental ciliopathy,,0
,10.1101/2025.04.13.648603,BIORXIV_2025.04.13.648603,"Prakash, P. G.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Single-cell atlas of patient-derived cervical organoids uncovers epithelial immune heterogeneity and intercellular crosstalk during Chlamydia infection,,0
,10.1101/2025.04.17.649366,BIORXIV_2025.04.17.649366,"Stahl, E. F.",2025,bioRxiv,,,cc_by_nd,1,1,,,biorxiv preprint ingest,,Inverted Assembly of the Lens Within Ocular Organoids Reveals Alternate Paths to Ocular Morphogenesis,,0
,10.1101/2025.04.16.647364,BIORXIV_2025.04.16.647364,"Koo, K.-M.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Electrochemical Metabolic Profiling Reveals Mitochondrial Hyperactivation and Enhanced Neural Progenitor Proliferation in MLC1-Mutant Human Cortical Organoids,,0
,10.1101/2025.04.17.649331,BIORXIV_2025.04.17.649331,"Zuccoli, E.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Reproducibility of PD patient-specific midbrain organoid data for in vitro disease modelling.,,0
,10.1101/2025.04.21.649748,BIORXIV_2025.04.21.649748,"Ahn, I.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Exploration of Novel Biomarkers through a Precision Medicine Approach Using Multi-omics and Brain Organoids in Patients with Atypical Depression and Psychotic Symptoms,,0
,10.1101/2025.04.23.650290,BIORXIV_2025.04.23.650290,"Gomez Maqueo Bribiesca, X.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,PACS1 syndrome variant alters proteomic landscape of developing cortical organoids,,0
,10.1101/2024.03.12.584544,BIORXIV_2024.03.12.584544,"Yagasaki, R.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,The gut contractile organoid: a novel model for studying the gut motility regulated by coordinating signals between interstitial cells of Cajal and smooth muscles,,0
,10.1101/2023.10.04.557612,BIORXIV_2023.10.04.557612,"Sneha, R. B.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Aberrant pace of cortical neuron development in brain organoids from patients with 22q11.2 deletion syndrome-associated schizophrenia,,0
,10.1101/2025.04.23.650231,BIORXIV_2025.04.23.650231,"Deyab, G.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Midbrain organoids with an SNCA gene triplication display dopamine-dependent alterations in network activity,,0
,10.1101/2025.04.23.650357,BIORXIV_2025.04.23.650357,"Prasad, R.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Characterization of Human Anterior Neural Organoids as a Model for Investigating Cohen Syndrome,,0
,10.1101/2025.04.21.649854,BIORXIV_2025.04.21.649854,"ROTHAN, H.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Targeting ROCK Signaling Mitigates Influenza Virus-Induced Fibrogenesis in Human Airway Organoids,,0
,10.1101/2025.04.27.650821,BIORXIV_2025.04.27.650821,"Perets, N.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Patient-derived Brain Organoids Reveal Divergent Neuronal Activity Across Subpopulations of Autism Spectrum Disorder,,0
,10.1101/2025.04.23.650161,BIORXIV_2025.04.23.650161,"Fumado Navarro, J.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Cerebral Organoids with Integrated Endothelial Networks Emulate the Neurovascular Unit and Mitigate Core Necrosis,,0
,10.1101/2025.04.25.650600,BIORXIV_2025.04.25.650600,"Hayashi, T.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Evaluation of anti-noroviral compounds on human norovirus replication using 2D monolayers of human intestinal organoids,,0
,10.1101/2025.05.01.651773,BIORXIV_2025.05.01.651773,"Hernandez, S.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Self-Organizing Neural Networks in Organoids Reveal Principles of Forebrain Circuit Assembly,,0
,10.1101/2025.05.04.649927,BIORXIV_2025.05.04.649927,"Har-Zahav, A.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,"Human biliary atresia extrahepatic cholangiocyte organoids express increased ER and oxidative stress, altered drug metabolism and cell polarity changes",,0
,10.1101/2025.04.29.651308,BIORXIV_2025.04.29.651308,"Harihara, A.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,"Optimizing cardiac organoid culture to enhance maturation, viability, and cardiotoxicity assessments",,0
,10.1101/2025.04.30.651410,BIORXIV_2025.04.30.651410,"Nakanoh, H.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Development and Validation of a Stem Cell-Based Kidney Organoid Platform for Nephrotoxicity Assessment,,0
,10.1101/2025.04.30.651571,BIORXIV_2025.04.30.651571,"Pantula, A.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Computational modeling of necrosis in neural organoids,,0
,10.1101/2025.04.30.651503,BIORXIV_2025.04.30.651503,"Minahan, D. J.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,"Democratizing Organ-on-Chip Technologies with a Modular, Reusable, and Perfusion-Ready Microphysiological System",,0
,10.1101/2025.05.01.651639,BIORXIV_2025.05.01.651639,"Dutta, A.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Insights into gallbladder cancer pathogenesis from a living organoid gallbladder cholangiocyte biorepository,,0
,10.1101/2025.05.02.651878,BIORXIV_2025.05.02.651878,"Wu, X.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Advanced Cardiac Organoid Model for Studying Doxorubicin-Induced Cardiotoxicity,,0
,10.1101/2025.05.04.651803,BIORXIV_2025.05.04.651803,"Nucera, M. R. R.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Application of spatial transcriptomics across organoids: a high-resolution spatial whole-transcriptome benchmarking dataset,,0
,10.1101/2025.05.05.652160,BIORXIV_2025.05.05.652160,"Uusi-Rauva, K.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,Parsing glomerular and tubular structure variability in high-throughput kidney organoid culture,,0
,10.1101/2025.05.08.652864,BIORXIV_2025.05.08.652864,"Fang, H.",2025,bioRxiv,,,cc_by_nc,1,0,,,biorxiv preprint ingest,,APOE genotype confers context dependent neurovascular vulnerability in immune-vascularized human forebrain organoids,,0
,10.1101/2025.05.06.652311,BIORXIV_2025.05.06.652311,"Capeling, M.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Dictionary of human intestinal organoid responses to secreted niche factors at single cell resolution,,0
,10.1101/2025.05.07.652597,BIORXIV_2025.05.07.652597,"Bai, B.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Neural organoids protect engineered heart tissues from glucolipotoxicity by transferring versican in a co-culture system,,0
,10.1101/2025.05.14.653684,BIORXIV_2025.05.14.653684,"Aprile, D.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Benchmarking cerebellar organoids to model autism spectrum disorder and human brain evolution,,0
,10.1101/2023.07.27.550771,BIORXIV_2023.07.27.550771,"Zhang, Y.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Human receptive endometrial assembloid for deciphering the implantation window,,0
,10.1101/2025.05.16.654315,BIORXIV_2025.05.16.654315,"Ryu, S.",2025,bioRxiv,,,cc0,1,1,,,biorxiv preprint ingest,,Modeling Friedreich's ataxia with Bergmann glia-enriched human cerebellar organoids,,0
,10.1101/2025.05.16.654343,BIORXIV_2025.05.16.654343,"Walther, N.",2025,bioRxiv,,,cc_by_nc,1,0,,,biorxiv preprint ingest,,Distinct Sox9 single-molecule dynamics characterize adult differentiation and fetal-like reprogrammed states in intestinal organoids,,0
,10.1101/2025.05.16.654519,BIORXIV_2025.05.16.654519,"Wilson, S. B.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Classification of indeterminate and off-target cell types within human kidney organoid differentiation,,0
,10.1101/2025.05.20.653559,BIORXIV_2025.05.20.653559,"Wang, T.",2025,bioRxiv,,,cc0,1,1,,,biorxiv preprint ingest,,3D organoids containing endothelial and neural cells generation by serial inductions of differentiation on human iPSC-derived embryoid bodies,,0
,10.1101/2025.05.20.654824,BIORXIV_2025.05.20.654824,"Rockel, A. F.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Tissue resident macrophages innately develop in a human iPSC-derived cardiac organoid model,,0
,10.1101/2025.05.23.655664,BIORXIV_2025.05.23.655664,"Regalado, S. G.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Lineage recording in monoclonal gastruloids reveals heritable modes of early development,,0
,10.1101/2025.05.22.655586,BIORXIV_2025.05.22.655586,"Adhikary, P.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Spatial Biology and Organoid Technologies Reveal a Potential Therapy-Resistant Cancer Stem Cell Population in Pancreatic Ductal Adenocarcinoma,,0
,10.1101/2025.05.24.655914,BIORXIV_2025.05.24.655914,"Yokoi, R.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Advanced neural activity mapping in brain organoids via field potential imaging with ultra-high-density CMOS microelectrodes.,,0
,10.1101/2025.05.23.655669,BIORXIV_2025.05.23.655669,"Regalado, S. G.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Barcoded monoclonal embryoids are a potential solution to confounding bottlenecks in mosaic organoid screens,,0
,10.1101/2025.05.28.656641,BIORXIV_2025.05.28.656641,"Statoulla, E.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,SNCA triplication disrupts proteostasis and extracellular architecture prior to neurodegeneration in human midbrain organoids,,0
,10.1101/2025.06.02.657036,BIORXIV_2025.06.02.657036,"Chen, X.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Autism-associated SCN2A deficiency disrupts cortico-striatal circuitry in human brain assembloids,,0
,10.1101/2025.06.03.657614,BIORXIV_2025.06.03.657614,"Wenck, N.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Lost in communication: How Mueller glia cells fail to maintain retinal integrity in USH1C retinal organoids,,0
,10.1101/2024.03.06.583795,BIORXIV_2024.03.06.583795,"Rogler, T. S.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,3D Quantification of Viral Transduction Efficiency in Living Human Retinal Organoids,,0
,10.1101/2025.06.04.657874,BIORXIV_2025.06.04.657874,"Wu, J.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Human microglia in brain assembloids display region-specific diversity and respond to hyperexcitable neurons carrying SCN2A mutation,,0
,10.1101/2025.06.04.657803,BIORXIV_2025.06.04.657803,"Beaumont, M.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,The gut microbiota metabolite isovalerate enhances the epithelial barrier function in cell monolayers derived from porcine ileum organoids,,0
,10.1101/2025.06.02.657499,BIORXIV_2025.06.02.657499,"Moshksayan, K.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,"OrganoidChip+: a Microfluidic Platform for Culturing, Staining, Immobilization, and High-Content Imaging of Adult Stem Cell-Derived Organoids",,0
,10.1101/2025.06.05.658120,BIORXIV_2025.06.05.658120,"Edelstein, S. E.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,A Tunable Pulmonary Organoid Model Demonstrates Compositionally Driven Epithelial Plasticity and Immune Polarization,,0
,10.1101/2025.06.08.658480,BIORXIV_2025.06.08.658480,"Chen, A.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Metformin boosts mitochondria and neurogenesis via AMPK/mTOR/SIRT3 in POLG mutant organoids,,0
,10.1101/2025.06.09.658557,BIORXIV_2025.06.09.658557,"Sendino Garvi, E.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Loss of nephronophthisis-associated nephrocystin-1 impairs DNA damage repair in kidney organoids,,0
,10.1101/2025.06.10.658766,BIORXIV_2025.06.10.658766,"Zylberberg, A. K.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Nephron segmentation and patterning in kidney organoids can be modulated by distinct FGF subfamily members,,0
,10.1101/2025.06.10.658800,BIORXIV_2025.06.10.658800,"Yu, C.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Human meibomian gland organoids to study epithelial homeostasis and dysfunction,,0
,10.1101/2025.06.07.658463,BIORXIV_2025.06.07.658463,"Flohr, K.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Electroporation-Based Gene Delivery and Whole-Organoid Imaging in Human Retinal Organoids,,0
,10.1101/2025.06.10.658776,BIORXIV_2025.06.10.658776,"Saei, H.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Therapeutic splice modulation of COL4A5 reinstates collagen IV assembly in an organoid model of X-linked Alport syndrome,,0
,10.1101/2025.06.11.659143,BIORXIV_2025.06.11.659143,"Ayalavarapu, S.",2025,bioRxiv,,,cc_by_nd,1,0,,,biorxiv preprint ingest,,Disruption of GABA-Regulated Network Resilience in Human Cerebral Organoids Leads to Fragmented Small-World States and Reduced Connectivity,,0
,10.1101/2025.06.11.659052,BIORXIV_2025.06.11.659052,"Jeshvaghani, Z. S.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,A collection of patient-derived intestinal organoid lines reveals epithelial phenotypes associated with genetic drivers of pediatric inflammatory bowel disease,,0
,10.1101/2025.06.13.659497,BIORXIV_2025.06.13.659497,"Kanso, H.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Artificial Cells Evidence Apical Compressive Forces Building up During Neuroepithelial Organoid Early Development,,0
,10.1101/2025.06.14.659486,BIORXIV_2025.06.14.659486,"Lavickova, B.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Integrated Microfluidic Platform for High-Throughput Generation of Intestinal Organoids in Hydrogel Droplets,,0
,10.1101/2025.06.13.659558,BIORXIV_2025.06.13.659558,"Schwab, K.",2025,bioRxiv,,,cc0,1,1,,,biorxiv preprint ingest,,Simple 3D-Printed Stirred Bioreactor Enhances Retinal Organoid Production Via Improved Oxygenation,,0
,10.1101/2025.06.16.660009,BIORXIV_2025.06.16.660009,"Baisiwala, S.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,A Human Tumor-Immune Organoid Model of Glioblastoma,,0
,10.1101/2025.06.19.660648,BIORXIV_2025.06.19.660648,"Singla, S.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Developing in vitro patient derived CERvical Cancer OrganoidS (CERCOS) as a potential preclinical tool in cervical cancer research,,0
,10.1101/2025.06.25.661323,BIORXIV_2025.06.25.661323,"Maletic, M.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Mosaic human cortical organoids model mTOR-related focal cortical dysplasia through DEPDC5 loss-of-function,,0
,10.1101/2025.06.24.661272,BIORXIV_2025.06.24.661272,"Yentuer, Z.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,"Multiomics analysis identifies VPA-induced changes in neural progenitor cells, ventricular-like regions, and cellular microenvironment in dorsal forebrain organoids",,0
,10.1101/2025.06.25.661453,BIORXIV_2025.06.25.661453,"Labra, S. R.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Autophagy activators normalize aberrant Tau proteostasis and rescue synapses in human familial Alzheimer's disease iPSC-derived cortical organoids,,0
,10.1101/2025.06.24.660824,BIORXIV_2025.06.24.660824,"Doerfler, R.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Integrating Artificial Intelligence-Driven Digital Pathology and Genomics to Establish Patient-Derived Organoids as a Novel Alternative Model for Drug Response in Head and Neck Cancer,,0
,10.1101/2025.06.26.661061,BIORXIV_2025.06.26.661061,"Uwagboe, I.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Does mechanobiology drive respiratory disease? Biomechanical induction of mucus hypersecretion in human bronchial organoids using a photocontrolled biomaterial gel,,0
,10.1101/2025.06.27.661907,BIORXIV_2025.06.27.661907,"Dabilla, N.",2025,bioRxiv,,,cc0,1,0,,,biorxiv preprint ingest,,Strain-Specific Tropism and Transcriptional Responses of Enterovirus D68 Infection in Human Spinal Cord Organoids,,0
,10.1101/2025.06.30.662440,BIORXIV_2025.06.30.662440,"Morichon, L.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Human pluripotent stem cell-derived bronchial airway organoids provide insights into differential innate immune and long-term responses to SARS-CoV-2 infection in healthy and COPD.,,0
,10.1101/2025.06.27.662009,BIORXIV_2025.06.27.662009,"Parab, A. R.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,"A scalable organoid model of urothelial aging for metabolic interrogation, infection modeling, and reversal of age-associated changes",,0
,10.1101/2025.07.01.662685,BIORXIV_2025.07.01.662685,"Zuccoli, E.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Parkinsons disease microglia induce endogenous alpha-Synuclein pathology in patient-specific midbrain organoids.,,0
,10.1101/2025.07.01.662594,BIORXIV_2025.07.01.662594,"Varela, M. C.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Robust Production of Parvalbumin Cortical Interneurons and Fast-Spiking Neurons from Human Medial Ganglionic Eminence Organoids,,0
,10.1101/2025.07.05.663297,BIORXIV_2025.07.05.663297,"Wang, J.",2025,bioRxiv,,,cc0_ng,1,1,,,biorxiv preprint ingest,,Intravital Multimodal Imaging of Human Cortical Organoids for Chronic Stroke Treatment in Mice,,0
,10.1101/2025.07.03.663000,BIORXIV_2025.07.03.663000,"Nikolakopoulou, K.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,An organoid model of the menstrual cycle reveals the role of the luminal epithelium in regeneration of the human endometrium,,0
,10.1101/2025.07.03.663054,BIORXIV_2025.07.03.663054,"Rountree, C.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Long-Term Potentiation and Closed-Loop Learning in Paired Brain Organoids for CNS Drug Discovery,,0
,10.1101/2025.07.04.663184,BIORXIV_2025.07.04.663184,"Serafimov, K.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,"UCL-MetIsoLib: A Public High-Resolution Tandem Mass Spectrometry Library for HILIC-Based Isomer-Resolved Profiling of Glycolysis, Central Carbon Metabolism, and Beyond in Urine, Plasma, Tissues, Cells, and Patient-Derived Organoids",,0
